Variables;MILP Feasible;result
X_174_0_0_4;0;0
X_175_0_0_4;0;0
X_176_0_0_4;0;0
X_177_0_0_4;0;0
X_178_0_0_4;0;0
X_179_0_0_4;0;0
X_0_0_0_5;0;0
X_1_0_0_5;0;0
X_2_0_0_5;0;0
X_3_0_0_5;0;0
X_4_0_0_5;0;0
X_5_0_0_5;0;0
X_6_0_0_5;0;0
X_7_0_0_5;0;0
X_8_0_0_5;0;0
X_9_0_0_5;0;0
X_10_0_0_5;0;0
X_11_0_0_5;0;0
X_12_0_0_5;0;0
X_13_0_0_5;0;0
X_14_0_0_5;0;0
X_15_0_0_5;0;0
X_16_0_0_5;0;0
X_17_0_0_5;0;0
X_18_0_0_5;0;0
X_19_0_0_5;0;0
X_20_0_0_5;0;0
X_21_0_0_5;0;0
X_22_0_0_5;0;0
X_23_0_0_5;0;0
X_24_0_0_5;0;0
X_25_0_0_5;0;0
X_26_0_0_5;0;0
X_27_0_0_5;0;0
X_28_0_0_5;0;0
X_29_0_0_5;0;0
X_30_0_0_5;0;0
X_31_0_0_5;0;0
X_32_0_0_5;0;0
X_33_0_0_5;0;0
X_34_0_0_5;0;0
X_35_0_0_5;0;0
X_36_0_0_5;0;0
X_37_0_0_5;0;0
X_38_0_0_5;0;0
X_39_0_0_5;0;0
X_40_0_0_5;0;0
X_41_0_0_5;0;0
X_42_0_0_5;0;0
X_43_0_0_5;0;0
X_44_0_0_5;0;0
X_45_0_0_5;0;0
X_46_0_0_5;0;0
X_47_0_0_5;0;0
X_48_0_0_5;0;0
X_49_0_0_5;0;0
X_50_0_0_5;0;0
X_51_0_0_5;0;0
X_52_0_0_5;0;0
X_53_0_0_5;0;0
X_54_0_0_5;0;0
X_55_0_0_5;0;0
X_56_0_0_5;0;0
X_57_0_0_5;0;0
X_58_0_0_5;0;0
X_59_0_0_5;0;0
X_60_0_0_5;0;0
X_61_0_0_5;0;0
X_62_0_0_5;0;0
X_63_0_0_5;0;0
X_64_0_0_5;0;0
X_65_0_0_5;0;0
X_66_0_0_5;0;0
X_67_0_0_5;0;0
X_68_0_0_5;0;0
X_69_0_0_5;0;0
X_70_0_0_5;0;0
X_71_0_0_5;0;0
X_72_0_0_5;0;0
X_73_0_0_5;0;0
X_74_0_0_5;0;0
X_75_0_0_5;0;0
X_76_0_0_5;0;0
X_77_0_0_5;0;0
X_78_0_0_5;0;0
X_79_0_0_5;0;0
X_80_0_0_5;0;0
X_81_0_0_5;0;0
X_82_0_0_5;0;0
X_83_0_0_5;0;0
X_84_0_0_5;0;0
X_85_0_0_5;0;0
X_86_0_0_5;0;0
X_87_0_0_5;0;0
X_88_0_0_5;0;0
X_89_0_0_5;0;0
X_90_0_0_5;0;0
X_91_0_0_5;0;0
X_92_0_0_5;0;0
X_93_0_0_5;0;0
X_94_0_0_5;0;0
X_95_0_0_5;0;0
X_96_0_0_5;0;0
X_97_0_0_5;0;0
X_98_0_0_5;0;0
X_99_0_0_5;0;0
X_100_0_0_5;0;0
X_101_0_0_5;0;0
X_102_0_0_5;0;0
X_103_0_0_5;0;0
X_104_0_0_5;0;0
X_105_0_0_5;0;0
X_106_0_0_5;0;0
X_107_0_0_5;0;0
X_108_0_0_5;0;0
X_109_0_0_5;0;0
X_110_0_0_5;0;0
X_111_0_0_5;0;0
X_112_0_0_5;0;0
X_113_0_0_5;0;0
X_114_0_0_5;0;0
X_115_0_0_5;0;0
X_116_0_0_5;0;0
X_117_0_0_5;0;0
X_118_0_0_5;0;0
X_119_0_0_5;0;0
X_120_0_0_5;0;0
X_121_0_0_5;0;0
X_122_0_0_5;0;0
X_123_0_0_5;0;0
X_124_0_0_5;0;0
X_125_0_0_5;0;0
X_126_0_0_5;0;0
X_127_0_0_5;0;0
X_128_0_0_5;0;0
X_129_0_0_5;0;0
X_130_0_0_5;0;0
X_131_0_0_5;0;0
X_132_0_0_5;0;0
X_133_0_0_5;0;0
X_134_0_0_5;0;0
X_135_0_0_5;0;0
X_136_0_0_5;0;0
X_137_0_0_5;0;0
X_138_0_0_5;0;0
X_139_0_0_5;0;0
X_140_0_0_5;0;0
X_141_0_0_5;0;0
X_142_0_0_5;0;0
X_143_0_0_5;0;0
X_144_0_0_5;0;0
X_145_0_0_5;0;0
X_146_0_0_5;0;0
X_147_0_0_5;0;0
X_148_0_0_5;0;0
X_149_0_0_5;0;0
X_150_0_0_5;0;0
X_151_0_0_5;0;0
X_152_0_0_5;0;0
X_153_0_0_5;0;0
X_154_0_0_5;0;0
X_155_0_0_5;0;0
X_156_0_0_5;0;0
X_157_0_0_5;0;0
X_158_0_0_5;0;0
X_159_0_0_5;0;0
X_160_0_0_5;0;0
X_161_0_0_5;0;0
X_162_0_0_5;0;0
X_163_0_0_5;0;0
X_164_0_0_5;0;0
X_165_0_0_5;0;0
X_166_0_0_5;0;0
X_167_0_0_5;0;0
X_168_0_0_5;0;0
X_169_0_0_5;0;0
X_170_0_0_5;0;0
X_171_0_0_5;0;0
X_172_0_0_5;0;0
X_173_0_0_5;0;0
X_174_0_0_5;1;1
X_175_0_0_5;0;0
X_176_0_0_5;0;0
X_177_0_0_5;0;0
X_178_0_0_5;0;0
X_179_0_0_5;0;0
X_0_0_0_6;0;0
X_1_0_0_6;0;0
X_2_0_0_6;0;0
X_3_0_0_6;0;0
X_4_0_0_6;0;0
X_5_0_0_6;0;0
X_6_0_0_6;0;0
X_7_0_0_6;0;0
X_8_0_0_6;0;0
X_9_0_0_6;0;0
X_10_0_0_6;0;0
X_11_0_0_6;0;0
X_12_0_0_6;0;0
X_13_0_0_6;0;0
X_14_0_0_6;0;0
X_15_0_0_6;0;0
X_16_0_0_6;0;0
X_17_0_0_6;0;0
X_18_0_0_6;0;0
X_19_0_0_6;0;0
X_20_0_0_6;0;0
X_21_0_0_6;0;0
X_22_0_0_6;0;0
X_23_0_0_6;0;0
X_24_0_0_6;0;0
X_25_0_0_6;0;0
X_26_0_0_6;0;0
X_27_0_0_6;0;0
X_28_0_0_6;0;0
X_29_0_0_6;0;0
X_30_0_0_6;0;0
X_31_0_0_6;0;0
X_32_0_0_6;0;0
X_33_0_0_6;0;0
X_34_0_0_6;0;0
X_35_0_0_6;0;0
X_36_0_0_6;0;0
X_37_0_0_6;0;0
X_38_0_0_6;0;0
X_39_0_0_6;0;0
X_40_0_0_6;0;0
X_41_0_0_6;0;0
X_42_0_0_6;0;0
X_43_0_0_6;0;0
X_44_0_0_6;0;0
X_45_0_0_6;0;0
X_46_0_0_6;0;0
X_47_0_0_6;0;0
X_48_0_0_6;0;0
X_49_0_0_6;0;0
X_50_0_0_6;0;0
X_51_0_0_6;0;0
X_52_0_0_6;0;0
X_53_0_0_6;0;0
X_54_0_0_6;0;0
X_55_0_0_6;0;0
X_56_0_0_6;0;0
X_57_0_0_6;0;0
X_58_0_0_6;0;0
X_59_0_0_6;0;0
X_60_0_0_6;0;0
X_61_0_0_6;0;0
X_62_0_0_6;0;0
X_63_0_0_6;0;0
X_64_0_0_6;0;0
X_65_0_0_6;0;0
X_66_0_0_6;0;0
X_67_0_0_6;0;0
X_68_0_0_6;0;0
X_69_0_0_6;0;0
X_70_0_0_6;0;0
X_71_0_0_6;0;0
X_72_0_0_6;0;0
X_73_0_0_6;0;0
X_74_0_0_6;0;0
X_75_0_0_6;0;0
X_76_0_0_6;0;0
X_77_0_0_6;0;0
X_78_0_0_6;0;0
X_79_0_0_6;0;0
X_80_0_0_6;0;0
X_81_0_0_6;0;0
X_82_0_0_6;0;0
X_83_0_0_6;0;0
X_84_0_0_6;0;0
X_85_0_0_6;0;0
X_86_0_0_6;0;0
X_87_0_0_6;0;0
X_88_0_0_6;0;0
X_89_0_0_6;0;0
X_90_0_0_6;0;0
X_91_0_0_6;0;0
X_92_0_0_6;0;0
X_93_0_0_6;0;0
X_94_0_0_6;0;0
X_95_0_0_6;0;0
X_96_0_0_6;0;0
X_97_0_0_6;0;0
X_98_0_0_6;0;0
X_99_0_0_6;0;0
X_100_0_0_6;0;0
X_101_0_0_6;0;0
X_102_0_0_6;0;0
X_103_0_0_6;0;0
X_104_0_0_6;0;0
X_105_0_0_6;0;0
X_106_0_0_6;0;0
X_107_0_0_6;0;0
X_108_0_0_6;0;0
X_109_0_0_6;0;0
X_110_0_0_6;0;0
X_111_0_0_6;0;0
X_112_0_0_6;0;0
X_113_0_0_6;0;0
X_114_0_0_6;0;0
X_115_0_0_6;0;0
X_116_0_0_6;0;0
X_117_0_0_6;0;0
X_118_0_0_6;0;0
X_119_0_0_6;0;0
X_120_0_0_6;0;0
X_121_0_0_6;0;0
X_122_0_0_6;0;0
X_123_0_0_6;0;0
X_124_0_0_6;0;0
X_125_0_0_6;0;0
X_126_0_0_6;0;0
X_127_0_0_6;0;0
X_128_0_0_6;0;0
X_129_0_0_6;0;0
X_130_0_0_6;0;0
X_131_0_0_6;0;0
X_132_0_0_6;0;0
X_133_0_0_6;0;0
X_134_0_0_6;0;0
X_135_0_0_6;0;0
X_136_0_0_6;0;0
X_137_0_0_6;0;0
X_138_0_0_6;0;0
X_139_0_0_6;0;0
X_140_0_0_6;0;0
X_141_0_0_6;0;0
X_142_0_0_6;0;0
X_143_0_0_6;0;0
X_144_0_0_6;0;0
X_145_0_0_6;0;0
X_146_0_0_6;0;0
X_147_0_0_6;0;0
X_148_0_0_6;0;0
X_149_0_0_6;0;0
X_150_0_0_6;0;0
X_151_0_0_6;0;0
X_152_0_0_6;0;0
X_153_0_0_6;0;0
X_154_0_0_6;0;0
X_155_0_0_6;0;0
X_156_0_0_6;0;0
X_157_0_0_6;0;0
X_158_0_0_6;0;0
X_159_0_0_6;0;0
X_160_0_0_6;0;0
X_161_0_0_6;0;0
X_162_0_0_6;0;0
X_163_0_0_6;0;0
X_164_0_0_6;0;0
X_165_0_0_6;0;0
X_166_0_0_6;0;0
X_167_0_0_6;0;0
X_168_0_0_6;0;0
X_169_0_0_6;0;0
X_170_0_0_6;0;0
X_171_0_0_6;0;0
X_172_0_0_6;0;0
X_173_0_0_6;0;0
X_174_0_0_6;1;1
X_175_0_0_6;0;0
X_176_0_0_6;0;0
X_177_0_0_6;0;0
X_178_0_0_6;0;0
X_179_0_0_6;0;0
X_0_0_1_0;0;0
X_1_0_1_0;0;0
X_2_0_1_0;0;0
X_3_0_1_0;0;0
X_4_0_1_0;0;0
X_5_0_1_0;0;0
X_6_0_1_0;0;0
X_7_0_1_0;0;0
X_8_0_1_0;0;0
X_9_0_1_0;0;0
X_10_0_1_0;0;0
X_11_0_1_0;0;0
X_12_0_1_0;0;0
X_13_0_1_0;0;0
X_14_0_1_0;0;0
X_15_0_1_0;0;0
X_16_0_1_0;0;0
X_17_0_1_0;0;0
X_18_0_1_0;0;0
X_19_0_1_0;0;0
X_20_0_1_0;0;0
X_21_0_1_0;0;0
X_22_0_1_0;0;0
X_23_0_1_0;0;0
X_24_0_1_0;0;0
X_25_0_1_0;0;0
X_26_0_1_0;0;0
X_27_0_1_0;0;0
X_28_0_1_0;0;0
X_29_0_1_0;0;0
X_30_0_1_0;0;0
X_31_0_1_0;0;0
X_32_0_1_0;0;0
X_33_0_1_0;0;0
X_34_0_1_0;0;0
X_35_0_1_0;0;0
X_36_0_1_0;0;0
X_37_0_1_0;0;0
X_38_0_1_0;0;0
X_39_0_1_0;0;0
X_40_0_1_0;0;0
X_41_0_1_0;0;0
X_42_0_1_0;0;0
X_43_0_1_0;0;0
X_44_0_1_0;0;0
X_45_0_1_0;0;0
X_46_0_1_0;0;0
X_47_0_1_0;0;0
X_48_0_1_0;0;0
X_49_0_1_0;0;0
X_50_0_1_0;0;0
X_51_0_1_0;0;0
X_52_0_1_0;0;0
X_53_0_1_0;0;0
X_54_0_1_0;0;0
X_55_0_1_0;0;0
X_56_0_1_0;0;0
X_57_0_1_0;0;0
X_58_0_1_0;0;0
X_59_0_1_0;0;0
X_60_0_1_0;0;0
X_61_0_1_0;0;0
X_62_0_1_0;0;0
X_63_0_1_0;0;0
X_64_0_1_0;0;0
X_65_0_1_0;0;0
X_66_0_1_0;0;0
X_67_0_1_0;0;0
X_68_0_1_0;0;0
X_69_0_1_0;0;0
X_70_0_1_0;0;0
X_71_0_1_0;0;0
X_72_0_1_0;0;0
X_73_0_1_0;0;0
X_74_0_1_0;0;0
X_75_0_1_0;0;0
X_76_0_1_0;0;0
X_77_0_1_0;0;0
X_78_0_1_0;0;0
X_79_0_1_0;0;0
X_80_0_1_0;0;0
X_81_0_1_0;0;0
X_82_0_1_0;0;0
X_83_0_1_0;0;0
X_84_0_1_0;0;0
X_85_0_1_0;0;0
X_86_0_1_0;0;0
X_87_0_1_0;0;0
X_88_0_1_0;0;0
X_89_0_1_0;0;0
X_90_0_1_0;0;0
X_91_0_1_0;0;0
X_92_0_1_0;0;0
X_93_0_1_0;0;0
X_94_0_1_0;0;0
X_95_0_1_0;0;0
X_96_0_1_0;0;0
X_97_0_1_0;0;0
X_98_0_1_0;0;0
X_99_0_1_0;0;0
X_100_0_1_0;0;0
X_101_0_1_0;0;0
X_102_0_1_0;0;0
X_103_0_1_0;0;0
X_104_0_1_0;0;0
X_105_0_1_0;0;0
X_106_0_1_0;0;0
X_107_0_1_0;0;0
X_108_0_1_0;0;0
X_109_0_1_0;0;0
X_110_0_1_0;0;0
X_111_0_1_0;0;0
X_112_0_1_0;0;0
X_113_0_1_0;0;0
X_114_0_1_0;0;0
X_115_0_1_0;1;1
X_116_0_1_0;0;0
X_117_0_1_0;0;0
X_118_0_1_0;0;0
X_119_0_1_0;0;0
X_120_0_1_0;0;0
X_121_0_1_0;0;0
X_122_0_1_0;0;0
X_123_0_1_0;0;0
X_124_0_1_0;0;0
X_125_0_1_0;0;0
X_126_0_1_0;0;0
X_127_0_1_0;0;0
X_128_0_1_0;0;0
X_129_0_1_0;0;0
X_130_0_1_0;0;0
X_131_0_1_0;0;0
X_132_0_1_0;0;0
X_133_0_1_0;0;0
X_134_0_1_0;0;0
X_135_0_1_0;0;0
X_136_0_1_0;0;0
X_137_0_1_0;0;0
X_138_0_1_0;0;0
X_139_0_1_0;0;0
X_140_0_1_0;0;0
X_141_0_1_0;0;0
X_142_0_1_0;0;0
X_143_0_1_0;0;0
X_144_0_1_0;0;0
X_145_0_1_0;0;0
X_146_0_1_0;0;0
X_147_0_1_0;0;0
X_148_0_1_0;0;0
X_149_0_1_0;0;0
X_150_0_1_0;0;0
X_151_0_1_0;0;0
X_152_0_1_0;0;0
X_153_0_1_0;0;0
X_154_0_1_0;0;0
X_155_0_1_0;0;0
X_156_0_1_0;0;0
X_157_0_1_0;0;0
X_158_0_1_0;0;0
X_159_0_1_0;0;0
X_160_0_1_0;0;0
X_161_0_1_0;0;0
X_162_0_1_0;0;0
X_163_0_1_0;0;0
X_164_0_1_0;0;0
X_165_0_1_0;0;0
X_166_0_1_0;0;0
X_167_0_1_0;0;0
X_168_0_1_0;0;0
X_169_0_1_0;0;0
X_170_0_1_0;0;0
X_171_0_1_0;0;0
X_172_0_1_0;0;0
X_173_0_1_0;0;0
X_174_0_1_0;0;0
X_175_0_1_0;0;0
X_176_0_1_0;0;0
X_177_0_1_0;0;0
X_178_0_1_0;0;0
X_179_0_1_0;0;0
X_0_0_1_1;0;0
X_1_0_1_1;0;0
X_2_0_1_1;0;0
X_3_0_1_1;0;0
X_4_0_1_1;0;0
X_5_0_1_1;0;0
X_6_0_1_1;0;0
X_7_0_1_1;0;0
X_8_0_1_1;0;0
X_9_0_1_1;0;0
X_10_0_1_1;0;0
X_11_0_1_1;0;0
X_12_0_1_1;0;0
X_13_0_1_1;0;0
X_14_0_1_1;0;0
X_15_0_1_1;0;0
X_16_0_1_1;0;0
X_17_0_1_1;0;0
X_18_0_1_1;0;0
X_19_0_1_1;0;0
X_20_0_1_1;0;0
X_21_0_1_1;0;0
X_22_0_1_1;0;0
X_23_0_1_1;0;0
X_24_0_1_1;0;0
X_25_0_1_1;0;0
X_26_0_1_1;0;0
X_27_0_1_1;0;0
X_28_0_1_1;0;0
X_29_0_1_1;0;0
X_30_0_1_1;0;0
X_31_0_1_1;0;0
X_32_0_1_1;0;0
X_33_0_1_1;0;0
X_34_0_1_1;0;0
X_35_0_1_1;0;0
X_36_0_1_1;0;0
X_37_0_1_1;0;0
X_38_0_1_1;0;0
X_39_0_1_1;0;0
X_40_0_1_1;0;0
X_41_0_1_1;0;0
X_42_0_1_1;0;0
X_43_0_1_1;0;0
X_44_0_1_1;0;0
X_45_0_1_1;0;0
X_46_0_1_1;0;0
X_47_0_1_1;0;0
X_48_0_1_1;0;0
X_49_0_1_1;0;0
X_50_0_1_1;0;0
X_51_0_1_1;0;0
X_52_0_1_1;0;0
X_53_0_1_1;0;0
X_54_0_1_1;0;0
X_55_0_1_1;0;0
X_56_0_1_1;0;0
X_57_0_1_1;0;0
X_58_0_1_1;0;0
X_59_0_1_1;0;0
X_60_0_1_1;1;1
X_61_0_1_1;0;0
X_62_0_1_1;0;0
X_63_0_1_1;0;0
X_64_0_1_1;0;0
X_65_0_1_1;0;0
X_66_0_1_1;0;0
X_67_0_1_1;0;0
X_68_0_1_1;0;0
X_69_0_1_1;0;0
X_70_0_1_1;0;0
X_71_0_1_1;0;0
X_72_0_1_1;0;0
X_73_0_1_1;0;0
X_74_0_1_1;0;0
X_75_0_1_1;0;0
X_76_0_1_1;0;0
X_77_0_1_1;0;0
X_78_0_1_1;0;0
X_79_0_1_1;0;0
X_80_0_1_1;0;0
X_81_0_1_1;0;0
X_82_0_1_1;0;0
X_83_0_1_1;0;0
X_84_0_1_1;0;0
X_85_0_1_1;0;0
X_86_0_1_1;0;0
X_87_0_1_1;0;0
X_88_0_1_1;0;0
X_89_0_1_1;0;0
X_90_0_1_1;0;0
X_91_0_1_1;0;0
X_92_0_1_1;0;0
X_93_0_1_1;0;0
X_94_0_1_1;0;0
X_95_0_1_1;0;0
X_96_0_1_1;0;0
X_97_0_1_1;0;0
X_98_0_1_1;0;0
X_99_0_1_1;0;0
X_100_0_1_1;0;0
X_101_0_1_1;0;0
X_102_0_1_1;0;0
X_103_0_1_1;0;0
X_104_0_1_1;0;0
X_105_0_1_1;0;0
X_106_0_1_1;0;0
X_107_0_1_1;0;0
X_108_0_1_1;0;0
X_109_0_1_1;0;0
X_110_0_1_1;0;0
X_111_0_1_1;0;0
X_112_0_1_1;0;0
X_113_0_1_1;0;0
X_114_0_1_1;0;0
X_115_0_1_1;0;0
X_116_0_1_1;0;0
X_117_0_1_1;0;0
X_118_0_1_1;0;0
X_119_0_1_1;0;0
X_120_0_1_1;0;0
X_121_0_1_1;0;0
X_122_0_1_1;0;0
X_123_0_1_1;0;0
X_124_0_1_1;0;0
X_125_0_1_1;0;0
X_126_0_1_1;0;0
X_127_0_1_1;0;0
X_128_0_1_1;0;0
X_129_0_1_1;0;0
X_130_0_1_1;0;0
X_131_0_1_1;0;0
X_132_0_1_1;0;0
X_133_0_1_1;0;0
X_134_0_1_1;0;0
X_135_0_1_1;0;0
X_136_0_1_1;0;0
X_137_0_1_1;0;0
X_138_0_1_1;0;0
X_139_0_1_1;0;0
X_140_0_1_1;0;0
X_141_0_1_1;0;0
X_142_0_1_1;0;0
X_143_0_1_1;0;0
X_144_0_1_1;0;0
X_145_0_1_1;0;0
X_146_0_1_1;0;0
X_147_0_1_1;0;0
X_148_0_1_1;0;0
X_149_0_1_1;0;0
X_150_0_1_1;0;0
X_151_0_1_1;0;0
X_152_0_1_1;0;0
X_153_0_1_1;0;0
X_154_0_1_1;0;0
X_155_0_1_1;0;0
X_156_0_1_1;0;0
X_157_0_1_1;0;0
X_158_0_1_1;0;0
X_159_0_1_1;0;0
X_160_0_1_1;0;0
X_161_0_1_1;0;0
X_162_0_1_1;0;0
X_163_0_1_1;0;0
X_164_0_1_1;0;0
X_165_0_1_1;0;0
X_166_0_1_1;0;0
X_167_0_1_1;0;0
X_168_0_1_1;0;0
X_169_0_1_1;0;0
X_170_0_1_1;0;0
X_171_0_1_1;0;0
X_172_0_1_1;0;0
X_173_0_1_1;0;0
X_174_0_1_1;0;0
X_175_0_1_1;0;0
X_176_0_1_1;0;0
X_177_0_1_1;0;0
X_178_0_1_1;0;0
X_179_0_1_1;0;0
X_0_0_1_2;0;0
X_1_0_1_2;0;0
X_2_0_1_2;0;0
X_3_0_1_2;0;0
X_4_0_1_2;0;0
X_5_0_1_2;0;0
X_6_0_1_2;0;0
X_7_0_1_2;0;0
X_8_0_1_2;0;0
X_9_0_1_2;0;0
X_10_0_1_2;0;0
X_11_0_1_2;0;0
X_12_0_1_2;0;0
X_13_0_1_2;0;0
X_14_0_1_2;0;0
X_15_0_1_2;0;0
X_16_0_1_2;0;0
X_17_0_1_2;0;0
X_18_0_1_2;0;0
X_19_0_1_2;0;0
X_20_0_1_2;0;0
X_21_0_1_2;0;0
X_22_0_1_2;0;0
X_23_0_1_2;0;0
X_24_0_1_2;0;0
X_25_0_1_2;0;0
X_26_0_1_2;0;0
X_27_0_1_2;0;0
X_28_0_1_2;0;0
X_29_0_1_2;0;0
X_30_0_1_2;0;0
X_31_0_1_2;0;0
X_32_0_1_2;0;0
X_33_0_1_2;0;0
X_34_0_1_2;0;0
X_35_0_1_2;0;0
X_36_0_1_2;0;0
X_37_0_1_2;0;0
X_38_0_1_2;0;0
X_39_0_1_2;0;0
X_40_0_1_2;0;0
X_41_0_1_2;0;0
X_42_0_1_2;0;0
X_43_0_1_2;0;0
X_44_0_1_2;0;0
X_45_0_1_2;0;0
X_46_0_1_2;0;0
X_47_0_1_2;0;0
X_48_0_1_2;0;0
X_49_0_1_2;0;0
X_50_0_1_2;0;0
X_51_0_1_2;0;0
X_52_0_1_2;0;0
X_53_0_1_2;0;0
X_54_0_1_2;0;0
X_55_0_1_2;0;0
X_56_0_1_2;0;0
X_57_0_1_2;0;0
X_58_0_1_2;0;0
X_59_0_1_2;0;0
X_60_0_1_2;0;0
X_61_0_1_2;0;0
X_62_0_1_2;0;0
X_63_0_1_2;0;0
X_64_0_1_2;0;0
X_65_0_1_2;0;0
X_66_0_1_2;0;0
X_67_0_1_2;0;0
X_68_0_1_2;0;0
X_69_0_1_2;0;0
X_70_0_1_2;0;0
X_71_0_1_2;0;0
X_72_0_1_2;0;0
X_73_0_1_2;0;0
X_74_0_1_2;0;0
X_75_0_1_2;0;0
X_76_0_1_2;0;0
X_77_0_1_2;0;0
X_78_0_1_2;0;0
X_79_0_1_2;0;0
X_80_0_1_2;0;0
X_81_0_1_2;0;0
X_82_0_1_2;0;0
X_83_0_1_2;0;0
X_84_0_1_2;0;0
X_85_0_1_2;0;0
X_86_0_1_2;0;0
X_87_0_1_2;0;0
X_88_0_1_2;0;0
X_89_0_1_2;0;0
X_90_0_1_2;0;0
X_91_0_1_2;0;0
X_92_0_1_2;0;0
X_93_0_1_2;0;0
X_94_0_1_2;0;0
X_95_0_1_2;0;0
X_96_0_1_2;0;0
X_97_0_1_2;0;0
X_98_0_1_2;0;0
X_99_0_1_2;0;0
X_100_0_1_2;0;0
X_101_0_1_2;0;0
X_102_0_1_2;0;0
X_103_0_1_2;0;0
X_104_0_1_2;0;0
X_105_0_1_2;0;0
X_106_0_1_2;0;0
X_107_0_1_2;0;0
X_108_0_1_2;0;0
X_109_0_1_2;0;0
X_110_0_1_2;0;0
X_111_0_1_2;0;0
X_112_0_1_2;0;0
X_113_0_1_2;0;0
X_114_0_1_2;0;0
X_115_0_1_2;0;0
X_116_0_1_2;0;0
X_117_0_1_2;0;0
X_118_0_1_2;0;0
X_119_0_1_2;0;0
X_120_0_1_2;0;0
X_121_0_1_2;0;0
X_122_0_1_2;0;0
X_123_0_1_2;0;0
X_124_0_1_2;0;0
X_125_0_1_2;0;0
X_126_0_1_2;0;0
X_127_0_1_2;0;0
X_128_0_1_2;0;0
X_129_0_1_2;0;0
X_130_0_1_2;0;0
X_131_0_1_2;0;0
X_132_0_1_2;0;0
X_133_0_1_2;0;0
X_134_0_1_2;0;0
X_135_0_1_2;0;0
X_136_0_1_2;0;0
X_137_0_1_2;0;0
X_138_0_1_2;0;0
X_139_0_1_2;0;0
X_140_0_1_2;0;0
X_141_0_1_2;0;0
X_142_0_1_2;0;0
X_143_0_1_2;0;0
X_144_0_1_2;0;0
X_145_0_1_2;0;0
X_146_0_1_2;0;0
X_147_0_1_2;0;0
X_148_0_1_2;0;0
X_149_0_1_2;0;0
X_150_0_1_2;0;0
X_151_0_1_2;0;0
X_152_0_1_2;0;0
X_153_0_1_2;0;0
X_154_0_1_2;0;0
X_155_0_1_2;0;0
X_156_0_1_2;0;0
X_157_0_1_2;0;0
X_158_0_1_2;0;0
X_159_0_1_2;0;0
X_160_0_1_2;1;1
X_161_0_1_2;0;0
X_162_0_1_2;0;0
X_163_0_1_2;0;0
X_164_0_1_2;0;0
X_165_0_1_2;0;0
X_166_0_1_2;0;0
X_167_0_1_2;0;0
X_168_0_1_2;0;0
X_169_0_1_2;0;0
X_170_0_1_2;0;0
X_171_0_1_2;0;0
X_172_0_1_2;0;0
X_173_0_1_2;0;0
X_174_0_1_2;0;0
X_175_0_1_2;0;0
X_176_0_1_2;0;0
X_177_0_1_2;0;0
X_178_0_1_2;0;0
X_179_0_1_2;0;0
X_0_0_1_3;0;0
X_1_0_1_3;0;0
X_2_0_1_3;0;0
X_3_0_1_3;0;0
X_4_0_1_3;0;0
X_5_0_1_3;0;0
X_6_0_1_3;0;0
X_7_0_1_3;0;0
X_8_0_1_3;0;0
X_9_0_1_3;0;0
X_10_0_1_3;0;0
X_11_0_1_3;0;0
X_12_0_1_3;0;0
X_13_0_1_3;0;0
X_14_0_1_3;0;0
X_15_0_1_3;0;0
X_16_0_1_3;0;0
X_17_0_1_3;0;0
X_18_0_1_3;0;0
X_19_0_1_3;0;0
X_20_0_1_3;0;0
X_21_0_1_3;0;0
X_22_0_1_3;0;0
X_23_0_1_3;0;0
X_24_0_1_3;0;0
X_25_0_1_3;0;0
X_26_0_1_3;0;0
X_27_0_1_3;0;0
X_28_0_1_3;0;0
X_29_0_1_3;0;0
X_30_0_1_3;0;0
X_31_0_1_3;0;0
X_32_0_1_3;0;0
X_33_0_1_3;0;0
X_34_0_1_3;0;0
X_35_0_1_3;0;0
X_36_0_1_3;0;0
X_37_0_1_3;0;0
X_38_0_1_3;0;0
X_39_0_1_3;0;0
X_40_0_1_3;0;0
X_41_0_1_3;0;0
X_42_0_1_3;0;0
X_43_0_1_3;0;0
X_44_0_1_3;0;0
X_45_0_1_3;0;0
X_46_0_1_3;0;0
X_47_0_1_3;0;0
X_48_0_1_3;0;0
X_49_0_1_3;0;0
X_50_0_1_3;0;0
X_51_0_1_3;0;0
X_52_0_1_3;0;0
X_53_0_1_3;0;0
X_54_0_1_3;0;0
X_55_0_1_3;0;0
X_56_0_1_3;0;0
X_57_0_1_3;0;0
X_58_0_1_3;0;0
X_59_0_1_3;0;0
X_60_0_1_3;0;0
X_61_0_1_3;0;0
X_62_0_1_3;0;0
X_63_0_1_3;0;0
X_64_0_1_3;0;0
X_65_0_1_3;0;0
X_66_0_1_3;0;0
X_67_0_1_3;0;0
X_68_0_1_3;0;0
X_69_0_1_3;0;0
X_70_0_1_3;0;0
X_71_0_1_3;0;0
X_72_0_1_3;0;0
X_73_0_1_3;0;0
X_74_0_1_3;0;0
X_75_0_1_3;0;0
X_76_0_1_3;0;0
X_77_0_1_3;0;0
X_78_0_1_3;0;0
X_79_0_1_3;0;0
X_80_0_1_3;0;0
X_81_0_1_3;0;0
X_82_0_1_3;0;0
X_83_0_1_3;0;0
X_84_0_1_3;0;0
X_85_0_1_3;0;0
X_86_0_1_3;0;0
X_87_0_1_3;0;0
X_88_0_1_3;0;0
X_89_0_1_3;0;0
X_90_0_1_3;0;0
X_91_0_1_3;0;0
X_92_0_1_3;0;0
